BryanExMachina,469,6.5097894E+017,I irrationally hate Jan from the Toyota commercials.,ad,10/5/2015 10:20 AM,en,0,0,-0.743,FALSE,FALSE,FALSE,FALSE
QuEeNMeRaNdA,329,6.4926249E+017,@MTV @Toyota every time this commercial comes on I have to refresh my browser. Why do you want me to hate you? http://t.co/SOlzaBtljR,ad,9/30/2015  4:40 PM,en,0,0,-0.5267,FALSE,FALSE,TRUE,FALSE
pukeko65,265,6.5195717E+017,@Insolent_Minx_ @jonobasile @NZStuff I hope not as love my Toyota Corolla hate to think I am supporting that lot,car,10/8/2015  3:07 AM,en,0,2,-0.3111,FALSE,FALSE,FALSE,FALSE
Okafor_Mang,1322,6.5185205E+017,Na so Toyota Highlander take full 4 East...tufiakwa! IGBO men go make you hate a particular Car model,car,10/7/2015  8:10 PM,en,0,0,-0.6114,FALSE,FALSE,FALSE,FALSE
_princessstacia,202,6.5077504E+017,i hate when people think there toyota truck is gold,car,10/4/2015  8:50 PM,en,0,3,-0.5719,FALSE,FALSE,FALSE,FALSE
Catalinaaaa_,458,6.4924314E+017,@EZtheBasedJesus lmao it's time I get one that I actually like. My dad bought me this Toyota a few years ago and I hate it.,car,9/30/2015  3:23 PM,en,0,0,0.4019,FALSE,FALSE,TRUE,FALSE
OMGLove_,50339,6.4923479E+017,@Benefit458 it'd cost $100 to fill up ours. That's how much it costs to fill up Toyota Camry here... I hate y'all.....,car,9/30/2015  2:50 PM,en,0,0,-0.5719,FALSE,FALSE,FALSE,FALSE
bluekayakss,152,6.4918941E+017,I hate seeing non-luxury cars w/ LED lights. Like honey you're driving a Toyota bye 😂,car,9/30/2015 11:49 AM,en,0,2,-0.296,FALSE,FALSE,TRUE,FALSE
nickhall25,222,6.4869683E+017,Me @KevinSepanski and @TJWatson22 had the worst uber driver today since the first guy declined our fare. I hate Toyota camrys they suck,car,9/29/2015  3:12 AM,en,0,5,-0.8934,FALSE,FALSE,FALSE,TRUE
_yomo1,251,6.5162281E+017,There's two cars in my house but no one knows how much I hate riding the bmw. I rather ride the the Toyota 💁🏻,car comparison,10/7/2015  4:59 AM,en,0,1,-0.8338,FALSE,TRUE,TRUE,FALSE
freedom_grace,60,6.5041252E+017,@WhyBuyHonda 2006 Chevy equinox. hate it. and a 2006 toyota echo. meh.,car comparison,10/3/2015  8:50 PM,en,0,0,-0.6124,FALSE,FALSE,FALSE,FALSE
RollinCoalDude,1034,6.4994537E+017,"All us Diesel guys may brand hate on each other's trucks, but at least we ain't driving a lifted Titan or Toyota. 😂 @rollincoalclub",car comparison,10/2/2015  1:53 PM,en,5,21,-0.3291,FALSE,TRUE,FALSE,FALSE
newsonaust,841,6.5203286E+017,"#Australia #News ; The ‘evil ambassadors’ Toyota, Coke, Nike hate http://t.co/tyPDeAXgPw READ MORE; http://t.co/nkwxjXzpjj",company,10/8/2015  8:08 AM,en,0,0,-0.5719,FALSE,TRUE,FALSE,FALSE
mmeddki88557474,139,6.5203225E+017,"#news The ‘evil ambassadors’ Toyota, Coke, Nike hate http://t.co/RKQYDqTBek",company,10/8/2015  8:06 AM,en,0,0,-0.5719,FALSE,TRUE,FALSE,FALSE
bykemp,1947,6.5126145E+017,.@theTiser how does @Toyota_Aus get away with comment on ad about towing  mother-in-law away from buffet? Do they hate women? #Toyota,company,10/6/2015  5:03 AM,en,0,0,-0.6199,FALSE,FALSE,TRUE,FALSE
mARTina_AF_,317,6.5038704E+017,@MarrNissan I JUST GOT WHY IT SAYS TOYOTA I HATE MY LIFE,company,10/3/2015  7:08 PM,en,0,1,-0.6633,FALSE,FALSE,TRUE,FALSE
kvngcvrter,34,6.4993645E+017,Me and Toyota gotta love hate relationship,company,10/2/2015  1:18 PM,en,0,0,0.128,FALSE,FALSE,TRUE,FALSE
