httpmartha_,452,6.5947908E+017,boy from toyota ad i love u,ad,10/28/2015  9:17 PM,en,0,0,0.6369,FALSE,FALSE,TRUE,FALSE
brandersen631,202,6.5918045E+017,"I love how the #Toyota commercials say ""feel the power!""...of what? The 100 horsepower engine that makes slugs look like Usain Bolt?",ad,10/28/2015  1:30 AM,en,0,0,0.8101,FALSE,FALSE,FALSE,FALSE
BostonNewsMan,4271,6.589633E+017,.@Huey_Lewis_News I love ya but man this damn Toyota commmercial is driving me NUTS!,ad,10/27/2015 11:07 AM,en,0,5,-0.7863,FALSE,FALSE,TRUE,FALSE
wenklar,250,6.5883758E+017,King of the World just came on during a Toyota commercial I'm in LOVE @youngrisingsons,ad,10/27/2015  2:48 AM,en,0,2,0.7125,FALSE,FALSE,FALSE,FALSE
LehighMiningNav,33,6.5873378E+017,Love that our client @airproducts can be seen in this awesome @Toyota video honoring #BackToFutureDay! Check it out  https://t.co/CkLCTbcaHB,ad,10/26/2015  7:55 PM,en,0,0,0.9283,FALSE,TRUE,TRUE,FALSE
chrisdabear,396,6.57983E+017,Love the new Toyota Tacoma commercial. https://t.co/fn8wzaFk32,ad,10/24/2015  6:12 PM,en,0,0,0.6369,FALSE,FALSE,FALSE,FALSE
mwoodpen,1469,6.5791978E+017,"""Some film crew who payed for our trash."" Oh how I love creative minds. And #MichaelJFox @Toyota #BackToTheFuture  https://t.co/hfbYkFqpp8",ad,10/24/2015  2:01 PM,en,0,1,0.7964,FALSE,TRUE,TRUE,FALSE
MaggieDuke3,6460,6.5774354E+017,"@Toyota   I LOVE the new #Toyota commerical with the red, white and blue #TacomaTrucks SO MUCH, that I taped it and I WANT A WHITE ONE ! XOX",ad,10/24/2015  2:20 AM,en,0,1,0.8052,FALSE,TRUE,FALSE,FALSE
R_Adams_Search,295,6.5751759E+017,Fueled by the Future | Back to the Future | Presented by Toyota Mirai https://t.co/xv5Wr72kd8 Love this Energy from Waste ad from @Toyota!,ad,10/23/2015 11:23 AM,en,1,1,0.6208,FALSE,FALSE,FALSE,FALSE
BrandonScourtas,330,6.5739277E+017,Toyota with an awesome commercial! Love it!  https://t.co/jmBg0JHGgN,ad,10/23/2015  3:07 AM,en,0,0,0.8715,FALSE,FALSE,TRUE,FALSE
sian_i_am,467,6.5733253E+017,I'm gonna nerd double down and say I love this #BackToTheFuture #biogas @Toyota  https://t.co/1vEB673320,ad,10/22/2015 11:07 PM,en,0,1,0.4588,FALSE,TRUE,TRUE,FALSE
johnthepayne,55,6.5731285E+017,#tacoma gets a little love from motorcycle world. Backmarker: Toyota’s Amazing Motorcycle Ad https://t.co/LyT3wHOPuL,ad,10/22/2015  9:49 PM,en,0,1,0.8275,FALSE,FALSE,FALSE,FALSE
tallguypictures,45,6.5713781E+017,@Toyota Fuelled by Bullsh*t is so good! Brave advertising still exists. I doff my cap! Would love to work on something similar in the UK!,ad,10/22/2015 10:13 AM,en,0,0,0.9259,FALSE,TRUE,TRUE,FALSE
BTBTB_25,1298,6.5704117E+017,@joeymcintyre ha!! Love it. Did you see the Toyota Ad with him and MJF? It's long but was cool.,ad,10/22/2015  3:49 AM,en,0,0,0.7804,FALSE,FALSE,TRUE,FALSE
RickZich,44,6.5703164E+017,I love those KC HiLites!  Toyota reincarnates Marty McFly’s dream truck for Back to the Future Day https://t.co/V2jZAsk9HB via @YahooFinan,ad,10/22/2015  3:12 AM,en,0,0,0.7574,FALSE,FALSE,FALSE,FALSE
mellenbog3n,854,6.5702917E+017,Here Is @Toyota's Full 5-Minute Spot With Marty McFly and Doc Brown Back to the Future stars learn to love the Mirai https://t.co/VNxOxrA20t,ad,10/22/2015  3:02 AM,en,0,1,0.6369,FALSE,FALSE,FALSE,FALSE
JenAndSustain,180,6.5701526E+017,"LOVE this! Back to the Future, #innovation and sustainability! What could be better? https://t.co/MNqDm0gDFA #BTTF https://t.co/XzMc4fGqCy",ad,10/22/2015  2:06 AM,en,0,1,0.8561,FALSE,TRUE,FALSE,FALSE
Inspiretim,775,6.5701028E+017,@toyota love your film though very creative and funny:) https://t.co/5jKgWhPtUr check out the happy prius journey https://t.co/jHDh7VPZ7x,ad,10/22/2015  1:47 AM,en,0,0,0.902,FALSE,FALSE,FALSE,FALSE
ChristianLongs2,791,6.5699035E+017,@Toyota I love #BackToTheFuture @Toyota,ad,10/22/2015 12:28 AM,en,0,1,0.6369,FALSE,TRUE,TRUE,FALSE
nanmossey,142,6.5696008E+017,Love Toyota's homage to Back to the Future. https://t.co/UrUXhI0Orz. Supports their promise on Thursday to go 100% Hydrogen by 2050. Own it!,ad,10/21/2015 10:27 PM,en,0,0,0.8516,FALSE,TRUE,TRUE,FALSE
FayLaybourne,123,6.5695514E+017,Love it #Toyota #BackToFutureDay  https://t.co/UhbRKwq8hD,ad,10/21/2015 10:08 PM,en,0,0,0.6369,FALSE,TRUE,TRUE,FALSE
HENNYHUNNIES,474,6.5695366E+017,I don't like the car but I did love the commercial 😩 Great Scott! https://t.co/wtQ3jVJdi3,ad,10/21/2015 10:02 PM,en,0,0,0.9215,FALSE,FALSE,FALSE,FALSE
hollywookiee,573,6.5694688E+017,@Toyota yep! I love it!!! One of my favorite movies and this is a BEAUTIFUL new Tacoma!!!,ad,10/21/2015  9:35 PM,en,0,1,0.9451,FALSE,TRUE,FALSE,FALSE
Kempton,631,6.5694578E+017,Love good ads. @realmikefox Christopher Lloyd #BTTF ad @Toyota is pretty cool. Agency info: https://t.co/UO4RteiENj https://t.co/2O1SaVXyYC,ad,10/21/2015  9:30 PM,en,0,1,0.9118,FALSE,FALSE,FALSE,FALSE
mdfield,974,6.5694542E+017,"I love the #BackToTheFuture trilogy like the next geek, but not enough to watch a 5 minute #Toyota commercial.",ad,10/21/2015  9:29 PM,en,0,0,0.4497,FALSE,TRUE,TRUE,FALSE
ajaynes,540,6.5694383E+017,@Toyota - your marketing folks are so cool and smart. Love this! #Mirai #marketing #STEM #branding  https://t.co/lRZrEYHqC3,ad,10/21/2015  9:23 PM,en,0,3,0.8872,FALSE,TRUE,FALSE,FALSE
clightfilms,298,6.569413E+017,Impressive. Nice work @Toyota Love the video! https://t.co/tFLMW3y19B,ad,10/21/2015  9:13 PM,en,0,1,0.8908,FALSE,TRUE,TRUE,FALSE
DannyJoyce84,1630,6.5694027E+017,"Love this!! Advertising done right, kudos @Toyota! #BackToTheFutureDay https://t.co/AZ9GDOURwA",ad,10/21/2015  9:09 PM,en,0,1,0.8547,FALSE,TRUE,TRUE,FALSE
kidsis,4891,6.5693488E+017,Toyota made a garbage-fueled car inspired by Back to the Future!!! Love it!!!  Maybe now we can HAVE a future!!! https://t.co/IoYwFg05lW,ad,10/21/2015  8:47 PM,en,0,0,0.8614,FALSE,FALSE,TRUE,FALSE
KVILMike,318,6.5692248E+017,"Love...love...LOVE this!  Way to go, @Toyota! #BackToTheFuture #BackToFutureDay https://t.co/wRud2h7VFF",ad,10/21/2015  7:58 PM,en,0,1,0,FALSE,TRUE,TRUE,FALSE
itsgonnacostaya,764,6.5692126E+017,@Toyota what a great marketing advertisement! Love 💙🚙,ad,10/21/2015  7:53 PM,en,0,0,0.8622,FALSE,TRUE,TRUE,FALSE
